title,price,manufacturer,category,fuel_type,fiscal_horsepower,transmission,mileage,year,insertion_date,age,price_per_km,price_per_horsepower
Mercedes-Benz Classe C 180 AMG,0.14905149051490515,Mercedes,Sedan,Diesel,0.051282051282051294,Automatic,0.1301131537850352,2019,2024-02-12,5,1.263157894736842,20000.0
Renault Megane 2 importé,0.010840108401084013,Renault,Sedan,Diesel,0.025641025641025633,Manual,0.4068330639195594,2007,2024-02-12,17,0.06060606060606061,3600.0
Nissan Juke,0.03997289972899729,Nissan,Utility,Petrol,0.07692307692307693,Manual,0.37258555028904905,2013,2024-02-12,11,0.14522058823529413,5642.857142857143
Mazda 3 sedan,0.056910569105691054,Mazda,Sedan,Petrol,0.051282051282051294,Manual,0.16436066741554564,2017,2024-02-13,7,0.43333333333333335,8666.666666666666
Volkswagen Golf 7 bon etat,0.04065040650406504,Volkswagen,Sedan,Petrol,0.025641025641025633,Manual,0.21915668922436232,2013,2024-02-13,11,0.25,8000.0
BMW Série 5 Luxury,0.21680216802168023,BMW,Sedan,Petrol,0.15384615384615383,Automatic,0.1287432532398148,2019,2024-02-07,5,1.8085106382978724,17000.0
Toyota Yaris Sedan,0.04742547425474255,Toyota,Sedan,Petrol,0.025641025641025633,Manual,0.1629907668703252,2017,2024-02-07,7,0.37815126050420167,9000.0
Peugeot 301,0.01829268292682927,Peugeot,Sedan,Petrol,0.025641025641025633,Manual,0.20436176333598183,2013,2024-02-07,11,0.15750670241286863,4700.0
Peugeot 3008 GT LINE,0.09349593495934959,Peugeot,SUV,Petrol,0.1282051282051282,Automatic,0.13285295487547605,2019,2024-02-07,5,0.8144329896907216,8777.777777777777
BMW Série 7,0.2845528455284553,BMW,Sedan,Diesel,0.28205128205128205,Automatic,0.25477410340009315,2016,2024-02-07,8,1.1827956989247312,14666.666666666666
Mercedes-Benz Classe C Elegance,0.056910569105691054,Mercedes,Sedan,Diesel,0.07692307692307693,Automatic,0.3383380366585386,201,2024-01-27,1823,0.21052631578947367,7428.571428571428
Mazda B series,0.02168021680216802,Mazda,Pickup,Diesel,0.20512820512820515,Manual,0.5753308309816707,2005,2024-01-27,19,0.06190476190476191,2166.6666666666665
KIA Picanto,0.03387533875338754,KIA,City,Petrol,0.0,Manual,0.09312583906408395,2018,2024-01-28,6,0.5147058823529411,8750.0
Fiat Fiorino,0.04200542005420054,Fiat,Utility,Diesel,0.051282051282051294,Manual,0.059563275706183735,2022,2024-02-13,2,0.9425287356321839,6833.333333333333
Volkswagen Passat Berline,0.08468834688346882,Volkswagen,Sedan,Diesel,0.051282051282051294,Automatic,0.17121017014164772,2018,2024-02-13,6,0.58,12083.333333333334
Tesla Model 3 SR+ 2022,0.21544715447154472,Other,Sedan,Electric,0.051282051282051294,Automatic,0.047919121071810185,2022,2024-02-13,2,4.828571428571428,28166.666666666668
Fiat Grande Punto,0.017615176151761516,Fiat,Other,Petrol,0.025641025641025633,Manual,0.34244773829419983,2008,2024-02-13,16,0.092,4600.0
Toyota Land Cruiser 105 GX 24Turbo 1HD-FTE,0.14227642276422764,Toyota,SUV,Diesel,0.33333333333333337,Manual,0.4931367982684457,2,2024-01-28,2022,0.3194444444444444,6764.705882352941
Peugeot 3008,0.09878048780487804,Peugeot,SUV,Petrol,0.07692307692307693,Automatic,0.15477136359900273,2021,2024-01-28,3,0.7336283185840708,11842.857142857143
Porsche Macan TURBO,0.4322493224932249,Porsche,Sedan,Petrol,0.6410256410256411,Automatic,0.11641414833283104,2019,2024-01-28,5,3.8705882352941177,11344.827586206897
Peugeot 208,0.03387533875338754,Peugeot,City,Petrol,0.0,Manual,0.0821666347023206,2020,2024-02-26,4,0.5833333333333334,8750.0
Toyota Yaris,0.03577235772357724,Toyota,City,Petrol,0.0,Manual,0.1136743472423902,2020,2024-01-27,4,0.43855421686746987,9100.0
Fiat Grande Punto,0.01151761517615176,Fiat,City,Petrol,0.025641025641025633,Manual,0.33557083755719336,2009,2024-01-28,15,0.07551636868315781,3700.0
MG 5,0.06097560975609757,MG,Sedan,Petrol,0.07692307692307693,Automatic,0.13422285542069645,2022,2024-01-28,2,0.5612244897959183,7857.142857142857
Porsche Cayenne,0.04336043360433604,Porsche,SUV,Petrol,0.5897435897435898,Automatic,0.34244773829419983,2005,2024-02-13,19,0.168,1555.5555555555557
Volkswagen Polo 7,0.022357723577235776,Volkswagen,City,Petrol,0.025641025641025633,Manual,0.26984300939751776,2012,2024-02-13,12,0.13451776649746192,5300.0
Peugeot 2008,0.054878048780487805,Peugeot,SUV,Petrol,0.025641025641025633,Manual,0.09312583906408395,2017,2024-02-13,7,0.7426470588235294,10100.0
MG ZS Luxury,0.06775067750677506,MG,SUV,Petrol,0.07692307692307693,Automatic,0.16847036905120688,2018,2024-02-13,6,0.4878048780487805,8571.42857142857
Audi Q2,0.09756097560975609,Audi,SUV,Petrol,0.051282051282051294,Automatic,0.30135072193758733,2018,2024-02-13,6,0.37272727272727274,13666.666666666666
Renault Clio 4 dynamique,0.04065040650406504,Renault,City,Petrol,0.0,Manual,0.053398723252691856,2020,2024-02-13,4,1.0256410256410255,10000.0
Chevrolet Captiva,0.03523035230352304,Chevrolet,SUV,Diesel,0.15384615384615383,Automatic,0.43834077645962904,2007,2024-02-13,17,0.1125,3600.0
Peugeot 308 Bleu métallique,0.025745257452574527,Peugeot,Compact,Petrol,0.051282051282051294,Manual,0.34244773829419983,2012,2024-02-13,12,0.116,4833.333333333333
Land Rover Range Rover Sport Essence 32CV,0.06097560975609757,Land Rover,SUV,Petrol,0.717948717948718,Automatic,0.20545768377215815,2009,2024-01-28,15,0.36666666666666664,1718.75
Renault Megane,0.06097560975609757,Renault,Compact,Diesel,0.0,Manual,0.2671032083070769,2019,2024-01-28,5,0.28205128205128205,13750.0
Seat Leon SC SC,0.049999999999999996,Seat,Coupe,Petrol,0.051282051282051294,Manual,0.15477136359900273,2016,2024-01-28,8,0.4150442477876106,7816.666666666667
Citroën C3,0.023035230352303523,Citroën,Other,Petrol,0.025641025641025633,Manual,0.3273788322967753,2012,2024-01-28,12,0.11297071129707113,5400.0
Peugeot 208,0.04742547425474255,Peugeot,Sedan,Diesel,0.025641025641025633,Manual,0.1369626565111373,2020,2024-01-28,4,0.45,9000.0
Toyota Corolla,0.08807588075880758,Toyota,City,Petrol,0.051282051282051294,Automatic,0.10271514288062686,2020,2024-01-28,4,1.0,12500.0
BMW Série 3 Sport,0.09959349593495934,BMW,Sedan,Petrol,0.15384615384615383,Automatic,0.23833529685744817,2014,2024-01-28,10,0.47988505747126436,8350.0
Porsche Cayenne v6 kit turbo,0.22899728997289973,Porsche,SUV,Petrol,0.4358974358974359,Automatic,0.12326365105893311,2012,2024-01-28,12,1.988888888888889,8523.809523809523
DS 3,0.032384823848238486,DS,Coupe,Petrol,0.025641025641025633,Manual,0.12463355160415353,2018,2024-01-28,6,0.37252747252747254,6780.0
KIA Picanto,0.03387533875338754,KIA,Compact,Petrol,0.025641025641025633,Automatic,0.17805967286774982,2016,2024-02-23,8,0.2692307692307692,7000.0
Mercedes-Benz ML 55 AMG,0.02710027100271003,Mercedes,Other,Petrol,0.5897435897435898,Automatic,0.24655470012877065,2,2024-02-23,2022,0.16666666666666666,1111.111111111111
MG eHS Suv,0.1673441734417344,MG,SUV,Hybrid Petrol,0.07692307692307693,Automatic,0.06572782815967561,2022,2024-02-23,2,2.78125,19071.428571428572
BMW Série 1 M sport,0.17208672086720866,BMW,Compact,Petrol,0.10256410256410256,Automatic,0.05476862379791227,2021,2024-02-23,3,3.425,17125.0
Fiat 500 Lounge,0.052845528455284556,Fiat,City,Petrol,0.0,Manual,0.08627633633798186,2019,2024-02-23,5,0.7777777777777778,12250.0
BMW Série 7,0.15311653116531165,BMW,Sedan,Petrol,0.6923076923076923,Automatic,0.23833529685744817,2009,2024-02-23,15,0.7068965517241379,3967.7419354838707
Volkswagen T-Cross 1.0 L Highline BVA,0.11517615176151762,Volkswagen,SUV,Petrol,0.07692307692307693,Automatic,0.0,2023,2024-02-23,1,4750.0,13571.42857142857
Land Rover Range Rover Velar,0.37262872628726285,Land Rover,SUV,Diesel,0.2564102564102564,Automatic,0.10956464560672895,2018,2024-02-23,6,3.5625,20357.14285714286
Suzuki Baleno,0.0521680216802168,Suzuki,Other,Petrol,0.025641025641025633,Automatic,0.1169621085509192,2017,2024-02-08,7,0.5679156908665105,9700.0
Honda City,0.05149051490514905,Honda,Sedan,Petrol,0.07692307692307693,Automatic,0.10956464560672895,2020,2024-02-08,4,0.6,6857.142857142857
Tesla Model 3 Long Range Performance,0.29132791327913277,Other,Sedan,Electric,0.15384615384615383,Automatic,0.15751116468944357,2019,2024-02-08,5,1.9565217391304348,22500.0
Tesla Model X Long Range,0.4945799457994579,Other,SUV,Electric,0.15384615384615383,Automatic,0.14655196032768023,2019,2024-02-08,5,3.5046728971962615,37500.0
Mercedes-Benz Classe C Avantgarde,0.044715447154471545,Mercedes,Sedan,Diesel,0.15384615384615383,Automatic,0.4725882900901395,2008,2024-02-08,16,0.1246376811594203,4300.0
Nissan Qashqai,0.07181571815718156,Nissan,SUV,Petrol,0.051282051282051294,Automatic,0.13559275596591688,2017,2024-02-08,7,0.6363636363636364,10500.0
Peugeot 2008 Active,0.052845528455284556,Peugeot,Sedan,Petrol,0.025641025641025633,Manual,0.08490643579276144,2018,2024-02-08,6,0.7903225806451613,9800.0
KIA Sportage 1.6 GDI,0.10501355013550134,KIA,SUV,Petrol,0.10256410256410256,Automatic,0.1438121592372394,2019,2024-02-08,5,0.8333333333333334,10937.5
Peugeot 206+,0.019647696476964772,Peugeot,City,Petrol,0.0,Manual,0.23970519740266857,2012,2024-02-08,12,0.14,6125.0
Dacia Dokker Van,0.024390243902439025,Dacia,Utility,Diesel,0.051282051282051294,Manual,0.25340420285487275,2019,2024-02-08,5,0.15135135135135136,4666.666666666667
Alfa Romeo Giulietta Quadrifoglio,0.052845528455284556,Alfa Romeo,City,Petrol,0.1282051282051282,Manual,0.19860818104605607,2012,2024-02-08,12,0.33793103448275863,5444.444444444444
MG ZS,0.05826558265582656,MG,Sedan,Petrol,0.07692307692307693,Manual,0.19175867831995397,2019,2024-02-08,5,0.37857142857142856,7571.428571428572
BMW Série 4 Gran Coupé,0.1056910569105691,BMW,Sedan,Petrol,0.07692307692307693,Automatic,0.21915668922436232,2017,2024-02-23,7,0.55,12571.42857142857
Mercedes-Benz GLC Coupé,0.3224932249322493,Mercedes,Coupe,Petrol,0.20512820512820515,Automatic,0.045864270253979565,2019,2024-02-23,5,7.402985074626866,20666.666666666668
Renault Megane Sedan,0.05555555555555556,Renault,Sedan,Petrol,0.07692307692307693,Manual,0.09312583906408395,2017,2024-02-23,7,0.75,7285.714285714285
Mercedes-Benz Classe E E300,0.06910569105691056,Mercedes,Sedan,Petrol,0.28205128205128205,Automatic,0.33559823556809776,2011,2024-02-23,13,0.24897959183673468,4066.6666666666665
Mercedes-Benz Classe E E200,0.2127371273712737,Mercedes,Sedan,Petrol,0.1282051282051282,Automatic,0.10819474506150853,2020,2024-02-23,4,2.1139240506329116,18555.555555555555
Porsche Cayenne TURBO,0.1097560975609756,Porsche,SUV,Petrol,0.9999999999999999,Automatic,0.16436066741554564,2008,2024-02-23,16,0.7583333333333333,2116.279069767442
Mercedes-Benz GLE Coupé 350 E,0.5135501355013551,Mercedes,Coupe,Hybrid Petrol,0.1282051282051282,Automatic,0.13833255705635772,2022,2024-02-23,2,3.8514851485148514,43222.22222222222
BMW Série 1 KIT M,0.16666666666666666,BMW,Compact,Petrol,0.10256410256410256,Automatic,0.0821666347023206,2020,2024-02-23,4,2.216666666666667,16625.0
Mercedes-Benz Classe E E 180 KIT AMG,0.23170731707317074,Mercedes,Sedan,Petrol,0.1282051282051282,Automatic,0.05613852434313269,2019,2024-02-23,5,4.414634146341464,20111.11111111111
BMW Série 3,0.28590785907859073,BMW,Sedan,Petrol,0.15384615384615383,Automatic,0.0821666347023206,2020,2024-02-23,4,3.683333333333333,22100.0
Ford C-Max Ghia,0.017615176151761516,Ford,Minivan,Diesel,0.051282051282051294,Manual,0.20682758431737858,2009,2024-02-23,15,0.152317880794702,3833.3333333333335
Mercedes-Benz Classe A AMG,0.2032520325203252,Mercedes,Compact,Hybrid Petrol,0.051282051282051294,Automatic,0.034220115619606015,2021,2024-02-23,3,6.4,26666.666666666668
Volkswagen Golf 7,0.05420054200542005,Volkswagen,City,Petrol,0.025641025641025633,Manual,0.23559549576700733,2016,2024-01-27,8,0.29069767441860467,10000.0
Honda City,0.03997289972899729,Honda,Sedan,Petrol,0.07692307692307693,Manual,0.2328556946765665,2017,2024-01-27,7,0.2323529411764706,5642.857142857143
Peugeot 4008,0.05555555555555556,Peugeot,SUV,Petrol,0.1282051282051282,Manual,0.15066166196334146,2014,2024-01-27,10,0.4636363636363636,5666.666666666667
Toyota Yaris Sedan,0.03387533875338754,Toyota,Utility,Petrol,0.025641025641025633,Manual,0.2657333077618565,2014,2024-01-27,10,0.18041237113402062,7000.0
Mercedes-Benz Classe C coupé C180 Coupé,0.07723577235772357,Mercedes,Coupe,Petrol,0.1282051282051282,Automatic,0.21915668922436232,2011,2024-01-27,13,0.41875,7444.444444444444
Nissan Qashqai Pure,0.07994579945799457,Nissan,SUV,Diesel,0.07692307692307693,Manual,0.04243951889092852,2017,2024-01-27,7,2.225806451612903,9857.142857142857
Jaguar F-Pace R-DYNAMIC,0.23712737127371272,Jaguar,SUV,Diesel,0.15384615384615383,Automatic,0.2260061919504644,2017,2024-02-26,7,1.121212121212121,18500.0
Volkswagen Golf 8 R_line 1.5,0.15582655826558267,Volkswagen,City,Petrol,0.10256410256410256,Automatic,0.09586564015452477,2021,2024-02-26,3,1.7857142857142858,15625.0
Audi Q5,0.27777777777777773,Audi,SUV,Diesel,0.1794871794871795,Automatic,0.1369626565111373,2018,2024-02-26,6,2.15,19545.454545454544
Porsche Cayenne Kit GTS,0.21951219512195122,Porsche,SUV,Petrol,0.6666666666666666,Automatic,0.1944984794103948,2011,2024-02-22,13,1.2112676056338028,5733.333333333333
Renault Fluence Très bon état,0.04065040650406504,Renault,Sedan,Petrol,0.07692307692307693,Manual,0.23696539631222774,2013,2024-02-22,11,0.23121387283236994,5714.285714285715
BMW Série 4 Gran Coupé Business line,0.15582655826558267,BMW,Sedan,Petrol,0.07692307692307693,Automatic,0.17805967286774982,2019,2024-02-22,5,0.9615384615384616,17857.14285714286
Land Rover Range Rover Velar Blanc,0.37940379403794033,Land Rover,SUV,Petrol,0.41025641025641024,Automatic,0.06846762925011643,2018,2024-02-23,6,5.8,14500.0
Smart ForTwo Perfect,0.06775067750677506,Smart,Convertible,Petrol,0.025641025641025633,Automatic,0.0821666347023206,2018,2024-02-23,6,1.0,12000.0
Nissan Patrol,0.023712737127371278,Nissan,SUV,Diesel,0.1794871794871795,Manual,0.4109427655552207,1991,2024-02-23,33,0.09166666666666666,2500.0
Volkswagen Passat,0.07723577235772357,Volkswagen,Compact,Petrol,0.07692307692307693,Manual,0.14107235814679855,2016,2024-02-23,8,0.6504854368932039,9571.42857142857
Mercedes-Benz Classe A 250e Amg,0.1897018970189702,Mercedes,Compact,Hybrid Petrol,0.10256410256410256,Automatic,0.09586564015452477,2021,2024-02-23,3,2.142857142857143,18750.0
Land Rover Range Rover Evoque Hse d180,0.3252032520325203,Land Rover,SUV,Hybrid Diesel,0.1794871794871795,Automatic,0.06709772870489601,2020,2024-02-23,4,5.1020408163265305,22727.272727272728
BMW Série 3 320i,0.2032520325203252,BMW,Sedan,Petrol,0.15384615384615383,Automatic,0.05750842488835311,2021,2024-02-23,3,3.8095238095238093,16000.0
Renault Symbol Élégance,0.03387533875338754,Renault,City,Petrol,0.025641025641025633,Manual,0.1369626565111373,2016,2024-02-23,8,0.35,7000.0
BMW Série 3 M,0.056910569105691054,BMW,Sedan,Diesel,0.07692307692307693,Manual,0.35614674374640404,2011,2024-02-23,13,0.2,7428.571428571428
Toyota Avensis 115 D-4D LINEA SOL,0.02032520325203252,Toyota,Sedan,Diesel,0.07692307692307693,Manual,0.27669251212361984,2003,2024-02-09,21,0.12376237623762376,3571.4285714285716
Land Rover Discovery Sport,0.16937669376693767,Land Rover,SUV,Diesel,0.10256410256410256,Automatic,0.19175867831995397,2017,2024-02-09,7,0.9642857142857143,16875.0
Audi Q3 Sportback,0.24254742547425476,Audi,SUV,Petrol,0.1282051282051282,Automatic,0.017781309076961013,2023,2024-02-09,1,14.538461538461538,21000.0
KIA Sportage GT LINE AWD,0.12330623306233061,KIA,SUV,Diesel,0.15384615384615383,Automatic,0.15614126414422314,2016,2024-02-09,8,0.8859649122807017,10100.0
KIA Optima,0.044715447154471545,KIA,Sedan,Petrol,0.15384615384615383,Automatic,0.3205293295706732,2012,2024-02-09,12,0.18376068376068377,4300.0
Peugeot 208 Blanc nacré,0.0440379403794038,Peugeot,City,Petrol,0.0,Manual,0.05399599989040796,2018,2024-02-09,6,1.0776955066436757,10625.0
Peugeot 301,0.014905149051490514,Peugeot,Sedan,Petrol,0.025641025641025633,Manual,0.241075097947889,2013,2024-02-09,11,0.11931818181818182,4200.0
Jaguar XJ L,0.2032520325203252,Jaguar,Sedan,Petrol,0.33333333333333337,Automatic,0.24655470012877065,2017,2024-02-09,7,0.8888888888888888,9411.764705882353
Hyundai Grand i10,0.0440379403794038,Hyundai,City,Petrol,0.0,Manual,0.0410696183457081,2021,2024-02-09,3,1.4166666666666667,10625.0
Peugeot 208,0.02032520325203252,Peugeot,Sedan,Petrol,0.025641025641025633,Manual,0.2328556946765665,2017,2024-02-10,7,0.14705882352941177,5000.0
Peugeot 5008,0.11517615176151762,Peugeot,City,Petrol,0.051282051282051294,Automatic,0.18951341132633773,2019,2024-02-10,5,0.6866096660186035,15833.333333333334
Mercedes-Benz Classe C Pack AMG,0.14092140921409216,Mercedes,Sedan,Petrol,0.10256410256410256,Automatic,0.16436066741554564,2016,2024-02-10,8,0.95,14250.0
BMW Série 3 coupé e46 pack M,0.044715447154471545,BMW,Coupe,Petrol,0.07692307692307693,Manual,0.31504972738979153,2003,2024-02-23,21,0.18695652173913044,6142.857142857143
Volkswagen Polo Prestige,0.06368563685636856,Volkswagen,City,Petrol,0.025641025641025633,Manual,0.08764623688320228,2019,2024-02-23,5,0.890625,11400.0
Volkswagen Golf 7 Smart line,0.06368563685636856,Smart,Compact,Petrol,0.025641025641025633,Automatic,0.16573056796076605,2016,2024-02-14,8,0.47107438016528924,11400.0
Volkswagen Golf 6 Confort,0.04742547425474255,Volkswagen,Compact,Petrol,0.025641025641025633,Manual,0.21093728595303982,2011,2024-02-14,13,0.2922077922077922,9000.0
Chevrolet Cruze,0.02845528455284553,Chevrolet,Sedan,Petrol,0.07692307692307693,Manual,0.3698457491986082,2014,2024-02-22,10,0.11481481481481481,4428.571428571428
Peugeot 208,0.031165311653116534,Peugeot,City,Petrol,0.0,Manual,0.11230444669716978,2019,2024-02-22,5,0.4024390243902439,8250.0
Seat Ibiza,0.04878048780487805,Seat,City,Petrol,0.0,Manual,0.06956354968629277,2018,2024-02-14,6,0.905511811023622,11500.0
Mercedes-Benz Classe C AMG,0.14905149051490515,Mercedes,Sedan,Diesel,0.1282051282051282,Automatic,0.18216937450341106,2014,2024-02-22,10,0.9022556390977443,13333.333333333334
Volkswagen Polo Ambition,0.07046070460704607,Volkswagen,City,Petrol,0.0,Manual,0.017781309076961013,2021,2024-02-22,3,4.769230769230769,15500.0
Alfa Romeo Stelvio sport,0.1897018970189702,Alfa Romeo,SUV,Petrol,0.33333333333333337,Automatic,0.09997534179018602,2019,2024-02-22,5,2.0547945205479454,8823.529411764706
Jeep Wrangler Sahara,0.3048780487804878,Jeep,SUV,Petrol,0.41025641025641024,Automatic,0.08627633633798186,2017,2024-02-22,7,3.7301587301587302,11750.0
MG 5,0.06639566395663955,MG,Sedan,Petrol,0.07692307692307693,Automatic,0.027370612893503933,2022,2024-02-22,2,2.95,8428.57142857143
Fiat Punto,0.0,Fiat,City,Petrol,0.0,Manual,0.4109427655552207,1998,2024-02-14,26,0.03333333333333333,2500.0
Mercedes-Benz Classe C 180 Avant-garde,0.07452574525745256,Mercedes,Sedan,Petrol,0.1282051282051282,Manual,0.2629935066714157,2012,2024-02-22,12,0.3385416666666667,7222.222222222223
KIA Sportage Gt line,0.14227642276422764,KIA,SUV,Petrol,0.1794871794871795,Automatic,0.06846762925011643,2020,2024-02-22,4,2.3,10454.545454545454
Mahindra KUV 100 k8,0.03726287262872629,Mahindra,Compact,Petrol,0.025641025641025633,Manual,0.054083673525302065,2021,2024-02-22,3,0.9493670886075949,7500.0
Chevrolet Sonic,0.03523035230352304,Chevrolet,Sedan,Petrol,0.025641025641025633,Manual,0.11504424778761062,2018,2024-02-22,6,0.42857142857142855,7200.0
Volkswagen Jetta,0.1084010840108401,Volkswagen,Sedan,Petrol,0.07692307692307693,Automatic,0.046549220526589774,2018,2024-02-14,6,2.6470588235294117,12857.142857142857
Seat Leon Style,0.07113821138211382,Seat,Compact,Petrol,0.051282051282051294,Manual,0.14929176141812106,2019,2024-02-14,5,0.573394495412844,10416.666666666666
Volkswagen T-Cross Comfortline,0.08943089430894308,Volkswagen,SUV,Petrol,0.051282051282051294,Manual,0.0005205622071837585,2023,2024-02-14,1,190.0,12666.666666666666
Haval H6,0.1029810298102981,Haval,SUV,Petrol,0.1282051282051282,Automatic,0.06846762925011643,2020,2024-02-26,4,1.72,9555.555555555555
Nissan Sunny Toutes option,0.02710027100271003,Nissan,Sedan,Petrol,0.051282051282051294,Manual,0.2260061919504644,2015,2024-02-14,9,0.18181818181818182,5000.0
BMW Série 3 Modern,0.07723577235772357,BMW,Sedan,Petrol,0.07692307692307693,Automatic,0.24655470012877065,2015,2024-02-26,9,0.37222222222222223,9571.42857142857
Porsche Panamera PLATINUM édition,0.3319783197831978,Porsche,Sedan,Petrol,0.41025641025641024,Automatic,0.1369626565111373,2014,2024-02-26,10,2.55,12750.0
Land Rover Range Rover Velar R_dynamique D300,0.4607046070460704,Land Rover,SUV,Diesel,0.3846153846153846,Automatic,0.1369626565111373,2019,2024-02-26,5,3.5,18421.052631578947
Peugeot 3008 GT-line,0.09078590785907859,Peugeot,SUV,Petrol,0.1282051282051282,Automatic,0.35614674374640404,2017,2024-02-26,7,0.29615384615384616,8555.555555555555
Porsche Macan S,0.23712737127371272,Porsche,SUV,Petrol,0.4871794871794872,Automatic,0.15066166196334146,2015,2024-02-26,9,1.6818181818181819,8043.478260869565
Mercedes-Benz Classe C 180 kit AMG,0.25474254742547425,Mercedes,Sedan,Hybrid Petrol,0.15384615384615383,Automatic,0.031480314529165186,2022,2024-02-15,2,8.608695652173912,19800.0
Volkswagen Polo Sedan 1.4,0.03929539295392954,Volkswagen,City,Petrol,0.025641025641025633,Manual,0.15066166196334146,2017,2024-02-26,7,0.35454545454545455,7800.0
Volkswagen Golf 7 Bluemotion,0.06097560975609757,Volkswagen,Minivan,Diesel,0.025641025641025633,Automatic,0.3287487328419957,2013,2024-02-15,11,0.22916666666666666,11000.0
KIA Seltos,0.11924119241192412,KIA,SUV,Petrol,0.10256410256410256,Automatic,0.06435792761445519,2021,2024-02-26,3,2.0851063829787235,12250.0
Citroën C3 Shine,0.046747967479674794,Citroën,City,Petrol,0.0,Manual,0.07531713197621852,2019,2024-02-26,5,0.8090909090909091,11125.0
Fiat 500,0.06097560975609757,Fiat,City,Petrol,0.0,Automatic,0.05065892216225102,2021,2024-02-22,3,1.4864864864864864,13750.0
Renault Kadjar Blue Sport Edition 2 1.5 DCI,0.09485094850948508,Renault,SUV,Diesel,0.051282051282051294,Manual,0.15477136359900273,2019,2024-02-05,5,0.7079646017699115,13333.333333333334
Renault Clio 4,0.04336043360433604,Renault,Sedan,Diesel,0.025641025641025633,Manual,0.14726156881010438,2019,2024-02-05,5,0.3906322662251902,8400.0
Ford Focus Gia,0.025745257452574527,Ford,Coupe,Petrol,0.051282051282051294,Manual,0.2671032083070769,201,2024-02-05,1823,0.14871794871794872,4833.333333333333
Peugeot 301,0.012195121951219511,Peugeot,Sedan,Petrol,0.025641025641025633,Manual,0.20545768377215815,2014,2024-02-05,10,0.12666666666666668,3800.0
Ford Focus,0.037940379403794036,Ford,Sedan,Petrol,0.051282051282051294,Manual,0.1849091755938519,2016,2024-02-05,8,0.2814814814814815,6333.333333333333
Mercedes-Benz Classe E coupé Avantgarde,0.1056910569105691,Mercedes,Coupe,Petrol,0.1794871794871795,Automatic,0.10074248609550945,2011,2024-02-05,13,1.1963023382272975,8000.0
Peugeot 3008 GT.LINE,0.10772357723577235,Peugeot,SUV,Petrol,0.1282051282051282,Automatic,0.1766897723225294,2018,2024-02-05,6,0.6937984496124031,9944.444444444445
Mazda 2 017,0.04065040650406504,Mazda,City,Petrol,0.051282051282051294,Manual,0.224636291405244,2017,2024-02-06,7,0.24390243902439024,6666.666666666667
Mazda 3,0.019647696476964772,Mazda,Compact,Petrol,0.051282051282051294,Manual,0.3438176388394203,2012,2024-02-06,12,0.09760956175298804,4083.3333333333335
Volkswagen Vento GT,0.015989159891598916,Volkswagen,Sedan,Petrol,0.1282051282051282,Manual,0.39724376010301654,1996,2024-02-06,28,0.07517241379310345,2422.222222222222
Audi A5 Sportback High tech,0.2574525745257452,Audi,Sedan,Petrol,0.10256410256410256,Automatic,0.023260911257842683,2021,2024-02-06,3,11.764705882352942,25000.0
Citroën C4,0.03929539295392954,Citroën,Compact,Petrol,0.051282051282051294,Manual,0.12737335269459438,2018,2024-02-06,6,0.41935483870967744,6500.0
Haval H6,0.1016260162601626,Haval,SUV,Petrol,0.1282051282051282,Automatic,0.1054549439710677,2021,2024-02-21,3,1.103896103896104,9444.444444444445
Mercedes-Benz Classe C,0.07859078590785908,Mercedes,Sedan,Petrol,0.1282051282051282,Automatic,0.2657333077618565,2011,2024-02-21,13,0.35051546391752575,7555.555555555556
Hyundai Accent Full option  boîte automatique,0.08672086720867207,Hyundai,Sedan,Petrol,0.051282051282051294,Automatic,0.013671607441299761,2022,2024-02-21,2,7.4,12333.333333333334
Mini 3 portes,0.06504065040650406,Mini,Coupe,Petrol,0.0,Manual,0.19997808159127647,2016,2024-02-21,8,0.3972602739726027,14500.0
Ford Focus Ghia,0.02710027100271003,Ford,Coupe,Petrol,0.051282051282051294,Manual,0.3040905230280282,2011,2024-02-21,13,0.13513513513513514,5000.0
Fiat Punto Evo xx,0.018970189701897018,Fiat,Compact,Petrol,0.0,Manual,0.1369626565111373,2013,2024-02-21,11,0.24,6000.0
Mercedes-Benz CLA,0.12872628726287264,Mercedes,Sedan,Petrol,0.07692307692307693,Automatic,0.060248225978793944,2018,2024-02-21,6,2.3863636363636362,15000.0
Mahindra XUV 300 W8,0.07046070460704607,Mahindra,SUV,Petrol,0.051282051282051294,Manual,0.006822104715197677,2023,2024-02-22,1,12.4,10333.333333333334
Ford Fiesta,0.02845528455284553,Ford,Coupe,Petrol,0.051282051282051294,Manual,0.27943231321406065,2017,2024-02-22,7,0.15196078431372548,5166.666666666667
Mercedes-Benz Classe A AMG,0.1084010840108401,Mercedes,Compact,Petrol,0.051282051282051294,Automatic,0.061618126524014355,2015,2024-02-22,9,2.0,15000.0
BMW Série 3 Bonne,0.07181571815718156,BMW,Sedan,Petrol,0.07692307692307693,Automatic,0.27669251212361984,2015,2024-02-22,9,0.3118811881188119,9000.0
Renault Clio,0.05352303523035231,Renault,City,Petrol,0.0,Manual,0.045179319981369356,2019,2024-02-22,5,1.5,12375.0
Seat Leon Style plus,0.06639566395663955,Seat,City,Petrol,0.051282051282051294,Manual,0.17805967286774982,2018,2024-02-22,6,0.45384615384615384,9833.333333333334
